Sample,D_RT,O_RT,R_RT,C_RT,D_TT,O_TT,R_TT,D_Cont,O_Cont,R_Cont,C_Cont,D_Ins,O_Ins,R_Ins,C_Ins,D_JLA,R_JLA,O_JLA,C_JLA,D_all,D_Rel,D_RF,D_WCC,O_all,O_Rel,O_RF,O_WCC,R_all,R_Rel,R_RF,R_WCC,C_all,C_Rel,C_RF,C_WCC,Name
329,0.08974359,1,0.230769231,0.141025641,0.025641026,0.076923077,0.012820513,0.105816,0.129299,0.095003,0.042327,1,3,4,1,0.133606,0.140915,0.047727,0.325896,768,791,909,1000,1000,1000,1000,1000,537,616,825,875,440,441,788,1000,perturbed
330,0.064102564,1,0.166666667,0.102564103,0.051282051,0.08974359,0.064102564,0.095618,0.08333,0.041894,0.051096,3,4,3,1,0.117921,0.134076,0.086117,0.402413,366,608,396,1000,999,999,1000,1000,314,674,412,591,867,871,973,1000,perturbed
331,0.08974359,1,0.192307692,0.141025641,0.038461538,0.102564103,0.076923077,0.127031,0.069255,0.100974,0.041787,3,2,4,3,0.084795,0.105546,0.098731,0.391413,596,617,833,1000,999,999,1000,1000,499,614,591,978,791,792,984,1000,perturbed
332,0.115384615,1,0.166666667,0.141025641,0.025641026,0.08974359,0.051282051,0.123723,0.053115,0.047986,0.004931,3,1,4,1,0.142,0.109601,0.031057,0.342659,746,748,981,1000,998,998,1000,1000,329,688,443,583,514,527,859,948,perturbed
333,0.115384615,1,0.192307692,0.076923077,0.038461538,0.076923077,0.076923077,0.086448,0.126085,0.10485,0.044553,2,2,4,1,0.127989,0.153169,0.051023,0.396211,570,571,959,1000,999,999,1000,1000,509,622,596,985,849,883,903,1000,perturbed
334,0.115384615,1,0.217948718,0.115384615,0.038461538,0.064102564,0.076923077,0.069236,0.071928,0.089425,0.026409,1,1,4,2,0.120331,0.098095,0.045757,0.334326,577,577,966,1000,1000,1000,1000,1000,505,563,670,952,510,514,775,996,perturbed
335,0.064102564,1,0.179487179,0.128205128,0.038461538,0.115384615,0.012820513,0.099616,0.124108,0.083314,0.010578,3,2,3,1,0.164337,0.089045,0.051331,0.402613,395,660,415,1000,999,999,1000,1000,475,655,607,825,859,861,987,1000,perturbed
336,0.076923077,1,0.205128205,0.102564103,0.038461538,0.076923077,0.012820513,0.070931,0.107263,0.081253,0.030716,4,2,1,1,0.145474,0.102017,0.054633,0.365915,598,645,759,996,999,999,1000,1000,551,612,779,916,697,711,877,1000,perturbed
337,0.051282051,1,0.179487179,0.076923077,0.051282051,0.051282051,0.076923077,0.062,0.111655,0.038449,0.024,4,4,4,2,0.135086,0.090711,0.062873,0.403621,43,636,43,976,1000,1000,1000,1000,283,621,440,510,863,894,921,999,perturbed
338,0.064102564,1,0.217948718,0.128205128,0.038461538,0.064102564,0.064102564,0.110829,0.095801,0.084212,0.029757,3,4,1,2,0.097691,0.088408,0.019324,0.355511,396,650,419,1000,999,999,1000,1000,522,585,690,990,597,599,911,999,perturbed
339,0.115384615,1,0.179487179,0.128205128,0.012820513,0.051282051,0.012820513,0.063944,0.081834,0.096052,0.026338,2,2,2,1,0.122904,0.115723,0.038647,0.33254,845,851,990,997,999,999,1000,1000,546,690,612,978,493,494,788,1000,perturbed
340,0.115384615,1,0.179487179,0.128205128,0.051282051,0.076923077,0.076923077,0.086957,0.110582,0.076715,0.025857,4,2,5,2,0.101304,0.126624,0.029473,0.332503,531,533,937,1000,1000,1000,1000,1000,404,635,436,868,500,502,789,995,perturbed
341,0.115384615,1,0.179487179,0.076923077,0.025641026,0.064102564,0.038461538,0.111444,0.118279,0.041424,0.002224,1,1,3,3,0.131095,0.11247,0.06757,0.353946,753,755,983,1000,1000,1000,1000,1000,309,682,541,485,531,689,716,789,perturbed
342,0.08974359,1,0.230769231,0.102564103,0.038461538,0.064102564,0.038461538,0.071008,0.058677,0.079145,0.030865,2,3,1,3,0.144764,0.156893,0.095293,0.33972,612,634,840,1000,1000,1000,1000,1000,574,610,784,969,556,571,766,992,perturbed
343,0.038461538,1,0.205128205,0.076923077,0.038461538,0.115384615,0.012820513,0.08285,0.096732,0.032392,0.027791,3,3,3,2,0.144552,0.081832,0.049149,0.35845,0,712,0,1000,999,999,1000,1000,59,615,749,119,636,707,741,1000,perturbed
344,0.08974359,1,0.205128205,0.128205128,0.025641026,0.102564103,0.025641026,0.125482,0.088674,0.039011,0.048708,2,1,3,2,0.131574,0.09948,0.023483,0.354777,765,786,910,1000,998,998,1000,1000,162,614,742,282,608,613,876,1000,perturbed
345,0.064102564,1,0.230769231,0.076923077,0.038461538,0.115384615,0.012820513,0.049844,0.050592,0.103863,0.005184,5,4,5,3,0.163698,0.13171,0.084012,0.372919,390,653,413,902,999,999,1000,1000,557,615,825,906,711,777,814,949,perturbed
346,0.076923077,1,0.192307692,0.128205128,0.038461538,0.051282051,0.038461538,0.118859,0.090083,0.051799,0.019673,1,1,3,1,0.110759,0.130914,0.086423,0.392108,588,635,758,1000,999,999,1000,1000,432,668,685,652,802,804,974,1000,perturbed
347,0.08974359,1,0.166666667,0.064102564,0.025641026,0.08974359,0.064102564,0.055509,0.108606,0.056719,0.023697,5,2,5,1,0.149918,0.110674,0.021618,0.390178,755,780,910,975,999,999,1000,1000,361,674,415,680,691,870,702,1000,perturbed
348,0.038461538,1,0.192307692,0.115384615,0.038461538,0.038461538,0.051282051,0.067446,0.051081,0.104732,0.051173,4,2,2,3,0.113683,0.136752,0.046539,0.375373,0,695,0,975,1000,1000,1000,1000,550,662,649,999,731,734,942,1000,perturbed
349,0.038461538,1,0.166666667,0.08974359,0.025641026,0.038461538,0.025641026,0.068276,0.089872,0.047334,0.022242,5,1,4,1,0.152079,0.083507,0.026613,0.339944,0,829,0,968,1000,1000,1000,1000,217,681,533,360,538,582,668,997,perturbed
350,0.102564103,1,0.179487179,0.115384615,0.025641026,0.08974359,0.038461538,0.053078,0.063905,0.104386,0.052427,3,1,1,1,0.125401,0.112006,0.07451,0.349885,750,760,968,983,999,999,1000,1000,488,675,540,995,591,597,838,1000,perturbed
351,0.102564103,1,0.230769231,0.141025641,0.038461538,0.038461538,0.051282051,0.113747,0.1142,0.048647,0.040998,5,3,3,3,0.118898,0.126031,0.076144,0.336931,592,594,941,1000,1000,1000,1000,1000,402,593,760,651,509,509,832,1000,perturbed
352,0.115384615,1,0.179487179,0.076923077,0.038461538,0.115384615,0.012820513,0.055622,0.071374,0.067998,0.010837,3,2,3,3,0.119374,0.093731,0.040807,0.363804,570,571,966,994,999,999,1000,1000,405,659,611,666,671,736,775,978,perturbed
353,0.064102564,1,0.230769231,0.08974359,0.025641026,0.051282051,0.038461538,0.125754,0.082147,0.064113,0.015595,2,2,4,1,0.159479,0.136574,0.094189,0.403919,490,802,507,1000,1000,1000,1000,1000,482,612,781,765,871,885,954,1000,perturbed
354,0.051282051,1,0.205128205,0.141025641,0.012820513,0.115384615,0.076923077,0.090961,0.050999,0.047299,0.04472,5,1,3,2,0.136175,0.141699,0.030627,0.368988,76,884,76,996,999,999,1000,1000,413,598,625,684,663,663,954,1000,perturbed
355,0.051282051,1,0.205128205,0.064102564,0.051282051,0.051282051,0.076923077,0.095835,0.061089,0.104029,0.044234,2,1,4,1,0.097596,0.114352,0.051799,0.360353,44,642,44,1000,999,999,1000,1000,498,587,624,982,493,750,500,1000,perturbed
356,0.102564103,1,0.192307692,0.08974359,0.038461538,0.08974359,0.025641026,0.092609,0.085888,0.097629,0.013274,4,3,2,1,0.09164,0.108478,0.09317,0.341629,590,592,940,1000,998,998,1000,1000,595,673,714,989,552,599,684,990,perturbed
357,0.115384615,1,0.230769231,0.141025641,0.038461538,0.102564103,0.025641026,0.064388,0.112597,0.047705,0.041747,3,2,4,3,0.140914,0.15554,0.026305,0.356688,573,574,958,998,997,997,1000,1000,243,602,830,401,590,590,940,1000,perturbed
358,0.102564103,1,0.217948718,0.064102564,0.051282051,0.115384615,0.076923077,0.069328,0.129403,0.107887,0.046482,1,2,3,1,0.130615,0.12887,0.023123,0.360577,540,546,902,1000,998,998,1000,1000,507,566,670,991,498,749,505,1000,perturbed
359,0.064102564,1,0.179487179,0.128205128,0.038461538,0.115384615,0.038461538,0.068513,0.08368,0.049091,0.055362,1,3,4,3,0.108583,0.086482,0.091683,0.344756,397,664,416,1000,999,999,1000,1000,352,652,537,563,552,554,831,1000,perturbed
360,0.076923077,1,0.243589744,0.08974359,0.051282051,0.08974359,0.025641026,0.126833,0.128386,0.066051,0.031547,2,3,3,2,0.101649,0.087792,0.047124,0.398445,536,594,706,1000,998,998,1000,1000,412,560,828,706,858,875,940,1000,perturbed
361,0.064102564,1,0.179487179,0.102564103,0.025641026,0.076923077,0.064102564,0.084621,0.06965,0.038739,0.022869,3,4,1,2,0.11088,0.110104,0.094395,0.387431,489,803,508,1000,1000,1000,1000,1000,412,663,465,767,810,818,953,1000,perturbed
362,0.076923077,1,0.192307692,0.08974359,0.038461538,0.102564103,0.038461538,0.051916,0.097093,0.075113,0.048254,4,3,5,2,0.161637,0.140427,0.029421,0.381423,584,633,759,959,999,999,1000,1000,531,670,686,810,772,797,875,1000,perturbed
363,0.115384615,1,0.243589744,0.08974359,0.051282051,0.115384615,0.012820513,0.050873,0.087876,0.086249,0.019759,3,1,5,1,0.112548,0.161642,0.096657,0.394032,526,530,934,987,999,999,1000,1000,492,600,843,806,832,847,924,1000,perturbed
364,0.064102564,1,0.205128205,0.128205128,0.025641026,0.08974359,0.064102564,0.118952,0.119711,0.09153,0.005004,5,1,2,2,0.091423,0.127628,0.085837,0.370204,492,796,508,1000,998,998,1000,1000,532,631,646,993,675,692,939,962,perturbed
365,0.064102564,1,0.243589744,0.141025641,0.012820513,0.051282051,0.012820513,0.114532,0.085179,0.109822,0.03487,3,2,2,3,0.123371,0.151831,0.030024,0.380899,565,873,577,1000,1000,1000,1000,1000,592,608,840,992,737,737,972,1000,perturbed
366,0.115384615,1,0.179487179,0.141025641,0.038461538,0.038461538,0.064102564,0.082204,0.095891,0.098679,0.014435,3,4,5,1,0.111682,0.093942,0.026417,0.339748,578,579,963,1000,1000,1000,1000,1000,428,643,464,958,512,515,844,980,perturbed
367,0.076923077,1,0.166666667,0.08974359,0.051282051,0.064102564,0.025641026,0.099177,0.103999,0.098194,0.003477,2,2,4,2,0.086425,0.101518,0.075092,0.400819,537,594,706,1000,1000,1000,1000,1000,483,696,532,904,862,877,945,987,perturbed
368,0.051282051,1,0.230769231,0.102564103,0.025641026,0.038461538,0.025641026,0.105459,0.110916,0.053057,0.000325,4,3,4,1,0.111237,0.146394,0.075594,0.396447,54,807,54,1000,1000,1000,1000,1000,281,613,805,469,834,846,966,983,perturbed
369,0.064102564,1,0.179487179,0.115384615,0.051282051,0.115384615,0.064102564,0.11098,0.089914,0.080023,0.038088,2,3,2,2,0.122196,0.133112,0.060313,0.381624,364,606,397,1000,999,999,1000,1000,429,665,462,985,770,774,954,1000,perturbed
370,0.051282051,1,0.192307692,0.076923077,0.038461538,0.115384615,0.038461538,0.080226,0.088776,0.066996,0.018366,4,2,4,3,0.143352,0.1286,0.076743,0.353119,44,677,44,998,999,999,1000,1000,509,670,686,771,596,673,707,957,perturbed
371,0.076923077,1,0.166666667,0.064102564,0.025641026,0.102564103,0.012820513,0.062669,0.098403,0.094772,0.057612,5,3,3,2,0.161105,0.098369,0.059372,0.391536,733,795,840,981,999,999,1000,1000,496,696,557,900,702,873,711,1000,perturbed
372,0.08974359,1,0.192307692,0.076923077,0.025641026,0.102564103,0.064102564,0.091681,0.079277,0.051549,0.038261,1,1,1,2,0.138281,0.108309,0.039117,0.334377,771,794,911,1000,998,998,1000,1000,518,651,616,872,505,590,578,999,perturbed
373,0.051282051,1,0.179487179,0.115384615,0.025641026,0.115384615,0.064102564,0.092376,0.067073,0.037678,0.052253,5,3,1,2,0.101727,0.15454,0.076988,0.379091,55,809,55,1000,998,998,1000,1000,405,671,461,753,758,762,950,1000,perturbed
374,0.051282051,1,0.230769231,0.076923077,0.025641026,0.076923077,0.051282051,0.064579,0.084855,0.106491,0.051676,3,2,3,1,0.153301,0.098,0.0274,0.377352,55,815,55,991,1000,1000,1000,1000,556,592,759,989,749,802,824,1000,perturbed
375,0.115384615,1,0.243589744,0.141025641,0.025641026,0.064102564,0.038461538,0.077317,0.125192,0.082994,0.058654,2,2,3,2,0.115965,0.095416,0.058782,0.363373,743,744,980,1000,1000,1000,1000,1000,532,573,802,919,630,630,943,1000,perturbed
376,0.08974359,1,0.243589744,0.08974359,0.012820513,0.051282051,0.038461538,0.116522,0.068442,0.086617,0.032946,4,1,2,3,0.14572,0.096322,0.049793,0.32742,855,873,939,1000,1000,1000,1000,1000,559,577,808,986,465,516,576,995,perturbed
377,0.038461538,1,0.243589744,0.076923077,0.038461538,0.038461538,0.025641026,0.071983,0.078893,0.094454,0.042706,4,1,2,1,0.156023,0.086653,0.08007,0.363313,0,694,0,983,1000,1000,1000,1000,545,554,851,981,666,737,767,1000,perturbed
378,0.064102564,1,0.205128205,0.076923077,0.051282051,0.038461538,0.012820513,0.057222,0.066383,0.083072,0.01258,4,2,4,2,0.163259,0.160246,0.035517,0.333554,366,609,396,967,1000,1000,1000,1000,514,635,737,816,491,573,567,980,perturbed
379,0.08974359,1,0.205128205,0.064102564,0.012820513,0.115384615,0.051282051,0.048016,0.068887,0.109696,0.046963,2,1,3,2,0.14354,0.120767,0.095189,0.397045,817,850,938,975,999,999,1000,1000,564,657,674,993,733,888,742,1000,perturbed
380,0.08974359,1,0.166666667,0.141025641,0.012820513,0.08974359,0.012820513,0.097928,0.054428,0.101204,0.050416,1,1,3,3,0.158529,0.121812,0.053076,0.379211,839,858,935,1000,998,998,1000,1000,507,708,558,931,731,731,971,1000,perturbed
381,0.051282051,1,0.205128205,0.076923077,0.012820513,0.064102564,0.051282051,0.091268,0.102487,0.068606,0.014333,4,1,1,1,0.152966,0.082116,0.072374,0.371422,78,890,78,998,1000,1000,1000,1000,533,590,710,957,713,774,808,997,perturbed
382,0.064102564,1,0.166666667,0.141025641,0.025641026,0.102564103,0.076923077,0.093167,0.092387,0.032098,0.03261,3,1,3,2,0.093808,0.106711,0.034666,0.393901,491,799,509,1000,999,999,1000,1000,244,638,399,463,789,789,987,1000,perturbed
383,0.051282051,1,0.166666667,0.115384615,0.025641026,0.038461538,0.051282051,0.120003,0.071038,0.085149,0.034369,1,2,1,3,0.101146,0.140523,0.079539,0.344652,55,815,55,1000,1000,1000,1000,1000,420,700,443,992,569,579,816,997,perturbed
384,0.064102564,1,0.166666667,0.08974359,0.051282051,0.051282051,0.025641026,0.066292,0.117756,0.073199,0.022396,2,3,1,2,0.142848,0.098193,0.088399,0.3411,364,603,396,1000,1000,1000,1000,1000,484,697,533,915,549,595,680,996,perturbed
385,0.115384615,1,0.217948718,0.102564103,0.025641026,0.076923077,0.025641026,0.084011,0.107455,0.100716,0.060246,3,1,5,3,0.087668,0.100523,0.049573,0.349015,722,724,982,1000,1000,1000,1000,1000,550,609,772,913,606,622,812,1000,perturbed
386,0.064102564,1,0.192307692,0.128205128,0.051282051,0.051282051,0.025641026,0.119865,0.065768,0.050691,0.030448,2,2,4,2,0.144137,0.151238,0.06871,0.327771,366,610,396,1000,1000,1000,1000,1000,274,686,714,416,462,466,751,998,perturbed
387,0.064102564,1,0.217948718,0.115384615,0.012820513,0.038461538,0.012820513,0.120625,0.061205,0.055049,0.013158,4,2,5,1,0.139137,0.09089,0.025902,0.396749,572,875,583,1000,1000,1000,1000,1000,262,608,781,416,831,834,974,1000,perturbed
388,0.115384615,1,0.217948718,0.141025641,0.051282051,0.051282051,0.025641026,0.083435,0.076012,0.033204,0.022483,4,2,5,2,0.152615,0.113377,0.067488,0.334158,531,533,936,1000,1000,1000,1000,1000,82,606,770,141,493,493,820,998,perturbed
389,0.08974359,1,0.192307692,0.064102564,0.038461538,0.051282051,0.038461538,0.116201,0.121137,0.077028,0.05703,4,3,1,2,0.16305,0.156459,0.082059,0.340603,614,634,842,1000,1000,1000,1000,1000,583,682,687,965,386,637,392,1000,perturbed
390,0.051282051,1,0.179487179,0.128205128,0.038461538,0.064102564,0.038461538,0.060738,0.098676,0.058443,0.001707,5,1,4,2,0.159543,0.119281,0.025974,0.356014,46,676,46,964,1000,1000,1000,1000,419,698,539,678,568,613,878,898,perturbed
391,0.08974359,1,0.243589744,0.102564103,0.025641026,0.038461538,0.076923077,0.079821,0.081902,0.077417,0.002835,3,2,3,3,0.134134,0.141185,0.040558,0.393344,760,786,904,1000,1000,1000,1000,1000,500,539,739,926,740,838,960,877,perturbed
392,0.115384615,1,0.192307692,0.102564103,0.051282051,0.076923077,0.025641026,0.055186,0.066777,0.045749,0.060493,2,1,3,3,0.144492,0.086638,0.0925,0.346355,529,532,939,999,999,999,1000,1000,243,648,711,389,590,607,801,1000,perturbed
393,0.064102564,1,0.230769231,0.064102564,0.025641026,0.08974359,0.012820513,0.087696,0.097843,0.080938,0.019214,3,4,3,1,0.15545,0.104596,0.022441,0.362183,492,807,509,1000,998,998,1000,1000,485,606,825,794,507,745,514,1000,perturbed
394,0.08974359,1,0.205128205,0.076923077,0.038461538,0.064102564,0.012820513,0.099371,0.064812,0.063326,0.008241,3,2,1,3,0.11465,0.153556,0.089108,0.379007,604,626,840,1000,1000,1000,1000,1000,492,662,748,750,752,809,830,978,perturbed
395,0.076923077,1,0.179487179,0.064102564,0.038461538,0.08974359,0.012820513,0.127708,0.112469,0.042477,0.021193,3,2,3,2,0.149496,0.109066,0.047948,0.374006,600,643,763,1000,999,999,1000,1000,149,681,609,258,590,807,599,1000,perturbed
396,0.102564103,1,0.217948718,0.064102564,0.012820513,0.08974359,0.064102564,0.075538,0.058834,0.079363,0.013306,3,1,4,2,0.108264,0.153956,0.064036,0.375314,838,843,980,997,998,998,1000,1000,528,609,695,904,603,819,613,998,perturbed
397,0.076923077,1,0.179487179,0.102564103,0.025641026,0.051282051,0.038461538,0.098406,0.111804,0.048864,0.03778,5,1,4,3,0.099007,0.13917,0.024612,0.387511,727,790,837,1000,1000,1000,1000,1000,352,683,539,548,800,810,953,1000,perturbed
398,0.076923077,1,0.243589744,0.076923077,0.038461538,0.115384615,0.038461538,0.054505,0.07695,0.092409,0.059147,3,3,4,2,0.089501,0.159726,0.061194,0.328239,598,644,763,985,999,999,1000,1000,562,601,805,934,457,545,530,1000,perturbed
399,0.076923077,1,0.179487179,0.128205128,0.051282051,0.064102564,0.076923077,0.065642,0.109468,0.069231,0.056628,2,3,3,2,0.107115,0.091931,0.070518,0.331786,535,591,707,1000,1000,1000,1000,1000,400,619,442,888,500,501,779,1000,perturbed
400,0.038461538,1,0.205128205,0.064102564,0.051282051,0.051282051,0.064102564,0.080125,0.108487,0.090578,0.039819,2,1,1,2,0.155814,0.142005,0.045592,0.405115,0,644,0,1000,1000,1000,1000,1000,527,610,648,993,767,911,777,1000,perturbed
401,0.064102564,1,0.166666667,0.102564103,0.012820513,0.115384615,0.038461538,0.053804,0.080826,0.0726,0.040543,3,3,4,3,0.094875,0.105914,0.058844,0.351732,566,880,581,904,999,999,1000,1000,438,702,483,813,618,638,817,1000,perturbed
402,0.038461538,1,0.179487179,0.064102564,0.051282051,0.102564103,0.038461538,0.050978,0.072552,0.041653,0.031163,5,3,4,1,0.085376,0.088053,0.034913,0.372428,0,651,0,855,999,999,1000,1000,285,647,544,445,580,799,589,999,perturbed
403,0.051282051,1,0.230769231,0.128205128,0.025641026,0.064102564,0.064102564,0.050268,0.077293,0.079856,0.020688,4,3,5,1,0.12365,0.1428,0.066705,0.371071,55,812,55,875,999,999,1000,1000,532,600,732,890,692,692,940,999,perturbed
404,0.038461538,1,0.192307692,0.08974359,0.038461538,0.051282051,0.025641026,0.095979,0.049878,0.089486,0.018085,4,1,2,2,0.133809,0.102592,0.078363,0.362698,0,694,0,1000,1000,1000,1000,1000,584,657,716,979,666,703,807,997,perturbed
405,0.051282051,1,0.230769231,0.115384615,0.038461538,0.08974359,0.038461538,0.105391,0.102752,0.051512,0.039132,5,2,5,3,0.1355,0.119614,0.088701,0.329436,43,688,43,1000,999,999,1000,1000,374,603,784,585,479,485,739,994,perturbed
406,0.064102564,1,0.243589744,0.076923077,0.051282051,0.051282051,0.012820513,0.061421,0.082523,0.102315,0.018942,2,1,1,2,0.102874,0.136206,0.029304,0.36088,369,611,396,1000,1000,1000,1000,1000,581,599,843,987,661,726,757,999,perturbed
407,0.064102564,1,0.217948718,0.102564103,0.051282051,0.076923077,0.051282051,0.076128,0.126882,0.050577,0.048288,4,2,3,1,0.11687,0.118772,0.06893,0.367821,369,611,399,997,999,999,1000,1000,419,609,710,676,709,720,884,1000,perturbed
408,0.038461538,1,0.205128205,0.08974359,0.025641026,0.076923077,0.012820513,0.117215,0.113607,0.079911,0.056683,4,3,3,2,0.088486,0.082425,0.080843,0.389617,0,809,0,1000,999,999,1000,1000,494,628,750,801,808,834,904,1000,perturbed
409,0.064102564,1,0.166666667,0.064102564,0.025641026,0.051282051,0.038461538,0.107547,0.088428,0.04415,0.026284,1,3,1,3,0.121244,0.092286,0.055784,0.37549,492,807,508,1000,1000,1000,1000,1000,463,679,539,754,746,809,818,998,perturbed
410,0.115384615,1,0.243589744,0.102564103,0.051282051,0.051282051,0.012820513,0.122265,0.056574,0.075723,0.041893,3,2,5,3,0.108134,0.135025,0.054509,0.363048,531,533,934,1000,1000,1000,1000,1000,438,601,842,708,681,692,867,1000,perturbed
411,0.051282051,1,0.205128205,0.115384615,0.012820513,0.038461538,0.076923077,0.105871,0.061942,0.092208,0.051998,4,2,2,2,0.146187,0.107017,0.034032,0.32727,78,901,78,1000,1000,1000,1000,1000,505,597,625,994,464,474,726,1000,perturbed
412,0.064102564,1,0.230769231,0.115384615,0.051282051,0.102564103,0.012820513,0.111297,0.122736,0.058087,0.053245,3,1,2,1,0.09468,0.085432,0.043997,0.392057,367,609,395,1000,998,998,1000,1000,425,565,819,702,809,810,972,1000,perturbed
413,0.115384615,1,0.192307692,0.128205128,0.012820513,0.076923077,0.051282051,0.100997,0.1264,0.077388,0.045847,4,2,3,3,0.124209,0.149936,0.06731,0.333812,850,853,990,1000,1000,1000,1000,1000,548,674,650,905,502,504,795,1000,perturbed
414,0.038461538,1,0.166666667,0.115384615,0.038461538,0.064102564,0.038461538,0.09922,0.118503,0.035871,0.035647,1,3,4,2,0.137289,0.113292,0.037786,0.367465,46,677,46,1000,1000,1000,1000,1000,222,698,481,352,688,694,913,1000,perturbed
